cut_idx,fPhase,canon_tt,cut_delay
502,1,387389207, 31.980000
503,0,522133279, 21.020000
503,1,117901063, 26.590000
504,0,522133279, 25.350000
504,1,117901063, 21.030001
505,0,393680759, -1.000000
505,1,286724375, -1.000000
506,0,134154239, -1.000000
506,1,2031647, -1.000000
507,0,134154239, -1.000000
507,1,2031647, -1.000000
508,0,287248671, 23.030001
508,1,125241207, 22.709999
509,0,20386687, -1.000000
509,1,20386687, -1.000000
510,0,286750583, -1.000000
510,1,286332791, -1.000000
511,0,20395007, -1.000000
511,1,3347327, -1.000000
512,0,125304831, -1.000000
512,1,4383, -1.000000
513,0,1572863, -1.000000
513,1,6143, -1.000000
514,0,2097151, -1.000000
514,1,2047, -1.000000
515,0,2097151, -1.000000
515,1,2047, -1.000000
516,0,286334975, -1.000000
516,1,489335, -1.000000
517,0,2004318071, 27.879999
517,1,286331153, 18.620001
518,0,2004318071, 17.670000
518,1,286331153, 24.280001
519,0,1717986918, 35.900002
519,1,1717986918, 35.639999
520,0,2004318071, 17.670000
520,1,286331153, 18.620001
521,0,522133279, 25.350000
521,1,117901063, 21.030001
522,0,522133279, 21.020000
522,1,117901063, 26.590000
523,0,2004318071, 27.879999
523,1,286331153, 18.620001
524,0,1465341783, 21.020000
524,1,353703189, 26.590000
525,0,2139062143, 21.379999
525,1,16843009, 22.879999
526,0,1869573999, -1.000000
526,1,101058054, -1.000000
527,0,536813567, 31.780001
527,1,458759, 26.000000
528,0,259985279, -1.000000
528,1,17760527, -1.000000
529,0,536813567, 24.190001
529,1,458759, 35.830002
530,0,259985279, -1.000000
530,1,17760527, -1.000000
531,0,402593791, -1.000000
531,1,1507351, -1.000000
532,0,2004842367, 24.190001
532,1,17891601, 35.830002
533,0,1879011327, -1.000000
533,1,393222, -1.000000
534,0,287309823, 28.690001
534,1,1911, 29.040001
535,0,134217727, -1.000000
535,1,31, -1.000000
536,0,134217727, -1.000000
536,1,31, -1.000000
537,0,393740287, -1.000000
537,1,4375, -1.000000
538,0,522133503, 36.279999
538,1,460551, 29.040001
539,0,936247295, -1.000000
539,1,4940, -1.000000
540,0,268402687, -1.000000
540,1,65551, -1.000000
541,0,522133503, 28.690001
541,1,460551, 37.939999
542,0,1718616063, -1.000000
542,1,1638, -1.000000
543,0,268402687, -1.000000
543,1,65551, -1.000000
544,0,936214495, -1.000000
544,1,17044300, -1.000000
545,0,387389439, -1.000000
545,1,1513239, -1.000000
546,0,2004318071, 17.670000
546,1,286331153, 24.280001
547,0,2139062143, 31.150000
547,1,16843009, 22.879999
548,0,522133279, 21.020000
548,1,117901063, 21.030001
549,0,1869573999, -1.000000
549,1,101058054, -1.000000
550,0,134154239, -1.000000
550,1,2031647, -1.000000
551,0,536813567, 24.190001
551,1,458759, 35.830002
552,0,134154239, -1.000000
552,1,2031647, -1.000000
553,0,536813567, 31.780001
553,1,458759, 26.000000
554,0,402593791, -1.000000
554,1,1507351, -1.000000
555,0,536813567, 24.190001
555,1,458759, 26.000000
556,0,1718576751, -1.000000
556,1,107349606, -1.000000
557,0,125304831, -1.000000
557,1,4383, -1.000000
558,0,2097151, -1.000000
558,1,2047, -1.000000
559,0,2097151, -1.000000
559,1,2047, -1.000000
560,0,286785535, -1.000000
560,1,6007, -1.000000
561,0,134217727, -1.000000
561,1,31, -1.000000
562,0,869040095, -1.000000
562,1,17052620, -1.000000
563,0,287309823, 28.690001
563,1,1911, 29.040001
564,0,134217727, -1.000000
564,1,31, -1.000000
565,0,1717989375, -1.000000
565,1,419430, -1.000000
566,0,287309823, 36.279999
566,1,1911, 29.040001
567,0,936214495, -1.000000
567,1,17044300, -1.000000
568,0,402653183, -1.000000
568,1,23, -1.000000
569,0,1717986918, 35.639999
569,1,1717986918, 35.900002
570,0,2004318071, 27.879999
570,1,286331153, 18.620001
571,0,1768515945, -1.000000
571,1,1768515945, -1.000000
572,0,505290270, -1.000000
572,1,505290270, -1.000000
573,0,1448498774, -1.000000
573,1,1448498774, -1.000000
574,0,522133279, 25.350000
574,1,117901063, 21.030001
575,0,522133279, 21.020000
575,1,117901063, 26.590000
576,0,1718183529, -1.000000
576,1,1718183529, -1.000000
577,0,287183134, -1.000000
577,1,518921966, -1.000000
578,0,401086440, -1.000000
578,1,401086440, -1.000000
579,0,385226486, -1.000000
579,1,112592566, -1.000000
580,0,133695480, -1.000000
580,1,133695480, -1.000000
581,0,385226486, -1.000000
581,1,112592566, -1.000000
582,0,133695480, -1.000000
582,1,133695480, -1.000000
583,0,117376767, -1.000000
583,1,7274607, -1.000000
584,0,116786934, -1.000000
584,1,116786934, -1.000000
585,0,117376767, -1.000000
585,1,7274607, -1.000000
586,0,134154239, -1.000000
586,1,2031647, -1.000000
587,0,252776209, -1.000000
587,1,259460983, -1.000000
588,0,33489407, 25.920000
588,1,8323199, 25.270000
589,0,33489407, 25.920000
589,1,8323199, 25.270000
590,0,364844479, -1.000000
590,1,27984299, -1.000000
591,0,369038847, -1.000000
591,1,5701719, -1.000000
592,0,387389416, -1.000000
592,1,387389416, -1.000000
593,0,919170195, -1.000000
593,1,919170195, -1.000000
594,0,375846502, -1.000000
594,1,107394662, -1.000000
595,0,1717987737, -1.000000
595,1,1717987737, -1.000000
596,0,117901304, -1.000000
596,1,133757176, -1.000000
597,0,375846502, -1.000000
597,1,107394662, -1.000000
598,0,869035155, -1.000000
598,1,869035155, -1.000000
599,0,117901304, -1.000000
599,1,133757176, -1.000000
600,0,286781160, -1.000000
600,1,286781160, -1.000000
601,0,2091240, -1.000000
601,1,134211816, -1.000000
602,0,2097120, -1.000000
602,1,2097120, -1.000000
603,0,125298920, -1.000000
603,1,287303912, -1.000000
604,0,107413503, -1.000000
604,1,26223, -1.000000
605,0,432543, -1.000000
605,1,107388927, -1.000000
606,0,458742, -1.000000
606,1,458742, -1.000000
607,0,458751, -1.000000
607,1,28671, -1.000000
608,0,524287, -1.000000
608,1,8191, -1.000000
609,0,17952767, -1.000000
609,1,126703, -1.000000
610,0,252776721, -1.000000
610,1,259487607, -1.000000
611,0,17956863, -1.000000
611,1,30591, -1.000000
612,0,1572863, -1.000000
612,1,6143, -1.000000
613,0,301960846, -1.000000
613,1,7835278, -1.000000
614,0,16717591, -1.000000
614,1,16717591, -1.000000
615,0,1572863, -1.000000
615,1,6143, -1.000000
616,0,524287, -1.000000
616,1,8191, -1.000000
617,0,17822207, -1.000000
617,1,520439, -1.000000
618,0,17825791, -1.000000
618,1,3967, -1.000000
619,0,2097151, -1.000000
619,1,2047, -1.000000
620,0,117960959, -1.000000
620,1,1044977, -1.000000
621,0,16713479, -1.000000
621,1,16719647, -1.000000
622,0,524287, -1.000000
622,1,8191, -1.000000
623,0,524287, -1.000000
623,1,8191, -1.000000
624,0,17822207, -1.000000
624,1,520439, -1.000000
625,0,17825791, -1.000000
625,1,3967, -1.000000
626,0,2097151, -1.000000
626,1,2047, -1.000000
627,0,7864079, -1.000000
627,1,1048337, -1.000000
628,0,16713479, -1.000000
628,1,16719647, -1.000000
629,0,524287, -1.000000
629,1,8191, -1.000000
630,0,101058294, -1.000000
630,1,116848374, -1.000000
631,0,2004318071, 27.879999
631,1,286331153, 18.620001
632,0,522133279, 25.350000
632,1,117901063, 21.030001
633,0,522133279, 21.020000
633,1,117901063, 26.590000
634,0,134154239, -1.000000
634,1,2031647, -1.000000
635,0,134154239, -1.000000
635,1,2031647, -1.000000
636,0,402593791, -1.000000
636,1,1507351, -1.000000
637,0,287248671, 23.030001
637,1,125241207, 22.709999
638,0,125304831, -1.000000
638,1,4383, -1.000000
639,0,2097151, -1.000000
639,1,2047, -1.000000
640,0,2097151, -1.000000
640,1,2047, -1.000000
641,0,286785535, -1.000000
641,1,6007, -1.000000
642,0,3366783, -1.000000
642,1,17118207, -1.000000
643,0,286334975, -1.000000
643,1,489335, -1.000000
644,0,87515007, -1.000000
644,1,17109855, -1.000000
645,0,2004318071, 17.670000
645,1,286331153, 24.280001
646,0,387389207, 33.799999
646,1,387389207, 31.980000
647,0,522133279, 21.020000
647,1,117901063, 26.590000
648,0,522133279, 25.350000
648,1,117901063, 21.030001
649,0,393680759, -1.000000
649,1,286724375, -1.000000
650,0,134154239, -1.000000
650,1,2031647, -1.000000
651,0,134154239, -1.000000
651,1,2031647, -1.000000
652,0,287248671, 23.030001
652,1,125241207, 22.709999
653,0,20386687, -1.000000
653,1,20386687, -1.000000
654,0,286750583, -1.000000
654,1,286332791, -1.000000
655,0,20395007, -1.000000
655,1,3347327, -1.000000
656,0,125304831, -1.000000
656,1,4383, -1.000000
657,0,1572863, -1.000000
657,1,6143, -1.000000
658,0,2097151, -1.000000
658,1,2047, -1.000000
659,0,2097151, -1.000000
659,1,2047, -1.000000
660,0,286334975, -1.000000
660,1,489335, -1.000000
661,0,2004318071, 27.879999
661,1,286331153, 18.620001
662,0,2004318071, 17.670000
662,1,286331153, 24.280001
663,0,1717986918, 35.900002
663,1,1717986918, 35.639999
664,0,2004318071, 17.670000
664,1,286331153, 18.620001
665,0,522133279, 25.350000
665,1,117901063, 21.030001
666,0,522133279, 21.020000
666,1,117901063, 26.590000
667,0,2004318071, 17.670000
667,1,286331153, 24.280001
668,0,1465341783, 21.020000
668,1,353703189, 26.590000
669,0,2139062143, 21.379999
669,1,16843009, 26.600000
670,0,1869573999, -1.000000
670,1,101058054, -1.000000
671,0,536813567, 24.190001
671,1,458759, 26.000000
672,0,259985279, -1.000000
672,1,17760527, -1.000000
673,0,536813567, 24.190001
673,1,458759, 35.830002
674,0,259985279, -1.000000
674,1,17760527, -1.000000
675,0,402593791, -1.000000
675,1,1507351, -1.000000
676,0,2004842367, 24.190001
676,1,17891601, 35.830002
677,0,1879011327, -1.000000
677,1,393222, -1.000000
678,0,287309823, 28.690001
678,1,1911, 29.040001
679,0,134217727, -1.000000
679,1,31, -1.000000
680,0,134217727, -1.000000
680,1,31, -1.000000
681,0,393740287, -1.000000
681,1,4375, -1.000000
682,0,522133503, 36.279999
682,1,460551, 29.040001
683,0,936247295, -1.000000
683,1,4940, -1.000000
684,0,268402687, -1.000000
684,1,65551, -1.000000
685,0,522133503, 28.690001
685,1,460551, 37.939999
686,0,1718616063, -1.000000
686,1,1638, -1.000000
687,0,268402687, -1.000000
687,1,65551, -1.000000
688,0,936214495, -1.000000
688,1,17044300, -1.000000
689,0,387389439, -1.000000
689,1,1513239, -1.000000
690,0,2004318071, 27.879999
690,1,286331153, 18.620001
691,0,2139062143, 31.150000
691,1,16843009, 22.879999
692,0,522133279, 25.350000
692,1,117901063, 21.030001
693,0,1869573999, -1.000000
693,1,101058054, -1.000000
694,0,134154239, -1.000000
694,1,2031647, -1.000000
695,0,536813567, 24.190001
695,1,458759, 35.830002
696,0,134154239, -1.000000
696,1,2031647, -1.000000
697,0,536813567, 31.780001
697,1,458759, 26.000000
698,0,402593791, -1.000000
698,1,1507351, -1.000000
699,0,536813567, 24.190001
699,1,458759, 26.000000
700,0,1718576751, -1.000000
700,1,107349606, -1.000000
701,0,125304831, -1.000000
701,1,4383, -1.000000
702,0,2097151, -1.000000
702,1,2047, -1.000000
703,0,2097151, -1.000000
703,1,2047, -1.000000
704,0,286785535, -1.000000
704,1,6007, -1.000000
705,0,134217727, -1.000000
705,1,31, -1.000000
706,0,869040095, -1.000000
706,1,17052620, -1.000000
707,0,287309823, 28.690001
707,1,1911, 29.040001
708,0,134217727, -1.000000
708,1,31, -1.000000
709,0,1717989375, -1.000000
709,1,419430, -1.000000
710,0,287309823, 36.279999
710,1,1911, 29.040001
711,0,936214495, -1.000000
711,1,17044300, -1.000000
712,0,402653183, -1.000000
712,1,23, -1.000000
713,0,1717986918, 35.639999
713,1,1717986918, 35.900002
714,0,2004318071, 17.670000
714,1,286331153, 18.620001
715,0,1768515945, -1.000000
715,1,1768515945, -1.000000
716,0,505290270, -1.000000
716,1,505290270, -1.000000
717,0,1448498774, -1.000000
717,1,1448498774, -1.000000
718,0,522133279, 21.020000
718,1,117901063, 26.590000
719,0,522133279, 25.350000
719,1,117901063, 21.030001
720,0,1718183529, -1.000000
720,1,1718183529, -1.000000
721,0,287183134, -1.000000
721,1,518921966, -1.000000
722,0,401086440, -1.000000
722,1,401086440, -1.000000
723,0,385226486, -1.000000
723,1,112592566, -1.000000
724,0,133695480, -1.000000
724,1,133695480, -1.000000
725,0,385226486, -1.000000
725,1,112592566, -1.000000
726,0,133695480, -1.000000
726,1,133695480, -1.000000
727,0,117376767, -1.000000
727,1,7274607, -1.000000
728,0,116786934, -1.000000
728,1,116786934, -1.000000
729,0,117376767, -1.000000
729,1,7274607, -1.000000
730,0,134154239, -1.000000
730,1,2031647, -1.000000
731,0,252776209, -1.000000
731,1,259460983, -1.000000
732,0,33489407, 28.330000
732,1,8323199, 25.270000
733,0,33489407, 25.920000
733,1,8323199, 25.270000
734,0,364844479, -1.000000
734,1,27984299, -1.000000
735,0,369038847, -1.000000
735,1,5701719, -1.000000
736,0,387389416, -1.000000
736,1,387389416, -1.000000
737,0,919170195, -1.000000
737,1,919170195, -1.000000
738,0,375846502, -1.000000
738,1,107394662, -1.000000
739,0,1717987737, -1.000000
739,1,1717987737, -1.000000
740,0,117901304, -1.000000
740,1,133757176, -1.000000
741,0,375846502, -1.000000
741,1,107394662, -1.000000
742,0,869035155, -1.000000
742,1,869035155, -1.000000
743,0,117901304, -1.000000
743,1,133757176, -1.000000
744,0,286781160, -1.000000
744,1,286781160, -1.000000
745,0,2091240, -1.000000
745,1,134211816, -1.000000
746,0,2097120, -1.000000
746,1,2097120, -1.000000
747,0,125298920, -1.000000
747,1,287303912, -1.000000
748,0,107413503, -1.000000
748,1,26223, -1.000000
749,0,432543, -1.000000
749,1,107388927, -1.000000
750,0,458742, -1.000000
750,1,458742, -1.000000
751,0,458751, -1.000000
751,1,28671, -1.000000
752,0,524287, -1.000000
752,1,8191, -1.000000
753,0,17952767, -1.000000
753,1,126703, -1.000000
754,0,252776721, -1.000000
754,1,259487607, -1.000000
755,0,17956863, -1.000000
755,1,30591, -1.000000
756,0,1572863, -1.000000
756,1,6143, -1.000000
757,0,301960846, -1.000000
757,1,7835278, -1.000000
758,0,16717591, -1.000000
758,1,16717591, -1.000000
759,0,1572863, -1.000000
759,1,6143, -1.000000
760,0,524287, -1.000000
760,1,8191, -1.000000
761,0,17822207, -1.000000
761,1,520439, -1.000000
762,0,17825791, -1.000000
762,1,3967, -1.000000
763,0,2097151, -1.000000
763,1,2047, -1.000000
764,0,117960959, -1.000000
764,1,1044977, -1.000000
765,0,16713479, -1.000000
765,1,16719647, -1.000000
766,0,524287, -1.000000
766,1,8191, -1.000000
767,0,524287, -1.000000
767,1,8191, -1.000000
768,0,17822207, -1.000000
768,1,520439, -1.000000
769,0,17825791, -1.000000
769,1,3967, -1.000000
770,0,2097151, -1.000000
770,1,2047, -1.000000
771,0,7864079, -1.000000
771,1,1048337, -1.000000
772,0,16713479, -1.000000
772,1,16719647, -1.000000
773,0,524287, -1.000000
773,1,8191, -1.000000
774,0,101058294, -1.000000
774,1,116848374, -1.000000
775,0,2004318071, 27.879999
775,1,286331153, 18.620001
776,0,522133279, 25.350000
776,1,117901063, 21.030001
777,0,522133279, 21.020000
777,1,117901063, 26.590000
778,0,134154239, -1.000000
778,1,2031647, -1.000000
779,0,134154239, -1.000000
779,1,2031647, -1.000000
780,0,402593791, -1.000000
780,1,1507351, -1.000000
781,0,287248671, 23.030001
781,1,125241207, 22.709999
782,0,125304831, -1.000000
782,1,4383, -1.000000
783,0,2097151, -1.000000
783,1,2047, -1.000000
784,0,2097151, -1.000000
784,1,2047, -1.000000
785,0,286785535, -1.000000
785,1,6007, -1.000000
786,0,3366783, -1.000000
786,1,17118207, -1.000000
787,0,286334975, -1.000000
787,1,489335, -1.000000
788,0,87515007, -1.000000
788,1,17109855, -1.000000
789,0,2004318071, 17.670000
789,1,286331153, 24.280001
790,0,387389207, 33.799999
790,1,387389207, 31.980000
791,0,522133279, 21.020000
791,1,117901063, 26.590000
792,0,522133279, 25.350000
792,1,117901063, 21.030001
793,0,393680759, -1.000000
793,1,286724375, -1.000000
794,0,134154239, -1.000000
794,1,2031647, -1.000000
795,0,134154239, -1.000000
795,1,2031647, -1.000000
796,0,287248671, 23.030001
796,1,125241207, 22.709999
797,0,20386687, -1.000000
797,1,20386687, -1.000000
798,0,286750583, -1.000000
798,1,286332791, -1.000000
799,0,20395007, -1.000000
799,1,3347327, -1.000000
800,0,125304831, -1.000000
800,1,4383, -1.000000
801,0,1572863, -1.000000
801,1,6143, -1.000000
802,0,2097151, -1.000000
802,1,2047, -1.000000
803,0,2097151, -1.000000
803,1,2047, -1.000000
804,0,286334975, -1.000000
804,1,489335, -1.000000
805,0,2004318071, 27.879999
805,1,286331153, 18.620001
806,0,2004318071, 17.670000
806,1,286331153, 24.280001
807,0,1717986918, 35.900002
807,1,1717986918, 35.639999
808,0,2004318071, 17.670000
808,1,286331153, 18.620001
809,0,522133279, 25.350000
809,1,117901063, 21.030001
810,0,522133279, 21.020000
810,1,117901063, 26.590000
811,0,2004318071, 27.879999
811,1,286331153, 18.620001
812,0,1465341783, 21.020000
812,1,353703189, 26.590000
813,0,2139062143, 21.379999
813,1,16843009, 22.879999
814,0,1869573999, -1.000000
814,1,101058054, -1.000000
815,0,536813567, 31.780001
815,1,458759, 26.000000
816,0,259985279, -1.000000
816,1,17760527, -1.000000
817,0,536813567, 24.190001
817,1,458759, 35.830002
818,0,259985279, -1.000000
818,1,17760527, -1.000000
819,0,402593791, -1.000000
819,1,1507351, -1.000000
820,0,2004842367, 24.190001
820,1,17891601, 35.830002
821,0,1879011327, -1.000000
821,1,393222, -1.000000
822,0,287309823, 28.690001
822,1,1911, 29.040001
823,0,134217727, -1.000000
823,1,31, -1.000000
824,0,134217727, -1.000000
824,1,31, -1.000000
825,0,393740287, -1.000000
825,1,4375, -1.000000
826,0,522133503, 36.279999
826,1,460551, 29.040001
827,0,936247295, -1.000000
827,1,4940, -1.000000
828,0,268402687, -1.000000
828,1,65551, -1.000000
829,0,522133503, 28.690001
829,1,460551, 37.939999
830,0,1718616063, -1.000000
830,1,1638, -1.000000
831,0,268402687, -1.000000
831,1,65551, -1.000000
832,0,936214495, -1.000000
832,1,17044300, -1.000000
833,0,387389439, -1.000000
833,1,1513239, -1.000000
834,0,2004318071, 17.670000
834,1,286331153, 24.280001
835,0,2139062143, 31.150000
835,1,16843009, 22.879999
836,0,522133279, 21.020000
836,1,117901063, 21.030001
837,0,1869573999, -1.000000
837,1,101058054, -1.000000
838,0,134154239, -1.000000
838,1,2031647, -1.000000
839,0,536813567, 24.190001
839,1,458759, 35.830002
840,0,134154239, -1.000000
840,1,2031647, -1.000000
841,0,536813567, 31.780001
841,1,458759, 26.000000
842,0,402593791, -1.000000
842,1,1507351, -1.000000
843,0,536813567, 24.190001
843,1,458759, 26.000000
844,0,1718576751, -1.000000
844,1,107349606, -1.000000
845,0,125304831, -1.000000
845,1,4383, -1.000000
846,0,2097151, -1.000000
846,1,2047, -1.000000
847,0,2097151, -1.000000
847,1,2047, -1.000000
848,0,286785535, -1.000000
848,1,6007, -1.000000
849,0,134217727, -1.000000
849,1,31, -1.000000
850,0,869040095, -1.000000
850,1,17052620, -1.000000
851,0,287309823, 28.690001
851,1,1911, 29.040001
852,0,134217727, -1.000000
852,1,31, -1.000000
853,0,1717989375, -1.000000
853,1,419430, -1.000000
854,0,287309823, 36.279999
854,1,1911, 29.040001
855,0,936214495, -1.000000
855,1,17044300, -1.000000
856,0,402653183, -1.000000
856,1,23, -1.000000
857,0,1717986918, 35.639999
857,1,1717986918, 35.900002
858,0,2004318071, 27.879999
858,1,286331153, 18.620001
859,0,1768515945, -1.000000
859,1,1768515945, -1.000000
860,0,505290270, -1.000000
860,1,505290270, -1.000000
861,0,1448498774, -1.000000
861,1,1448498774, -1.000000
862,0,522133279, 25.350000
862,1,117901063, 21.030001
863,0,522133279, 21.020000
863,1,117901063, 26.590000
864,0,1718183529, -1.000000
864,1,1718183529, -1.000000
865,0,287183134, -1.000000
865,1,518921966, -1.000000
866,0,401086440, -1.000000
866,1,401086440, -1.000000
867,0,385226486, -1.000000
867,1,112592566, -1.000000
868,0,133695480, -1.000000
868,1,133695480, -1.000000
869,0,385226486, -1.000000
869,1,112592566, -1.000000
870,0,133695480, -1.000000
870,1,133695480, -1.000000
871,0,117376767, -1.000000
871,1,7274607, -1.000000
872,0,116786934, -1.000000
872,1,116786934, -1.000000
873,0,117376767, -1.000000
